value,word
NEG,정책/NNG
NEG,정책/NNG;의/JKG
NEG,정책/NNG;의/JKG;비전/NNG
NEG,정책/NNG;이/JKS
NEG,정책/NNG;이/JKS;시작/NNG
POS,정책/NNG;적/XSN
POS,정책/NNG;적/XSN;관심/NNG
NEG,정체/NNG
NEG,정체/NNG;상태/NNG
NEG,정체/NNG;상태/NNG;에/JKB
POS,정취/NNG
POS,정취/NNG;가/JKS
POS,정취/NNG;가/JKS;살아나/VV
NEG,정치/NNG
NEG,정치/NNG;적/XSN
NEG,정치/NNG;적/XSN;테러/NNG
POS,정하/VV
POS,정화/NNG
POS,정화/NNG;만/JX
POS,정화/NNG;만/JX;을/JKO
NEG,정확/NNG
NEG,정확히/MAG
NEG,정확히/MAG;명시/NNG
NEG,정확히/MAG;명시/NNG;하/XSV
NEG,젖/NNG
NEG,젖/NNG;도/JX
NEG,젖/NNG;도/JX;안/MAG
NEG,젖/NNG;에/JKB
NEG,젖/NNG;에/JKB;발리/VV
POS,젖/NNG;을/JKO
POS,젖/NNG;을/JKO;흘려주/VV
NEG,젖/VV
POS,제/XPN
NEG,제/XSN
NEG,제/XSN;위반/NNG
POS,제공/NNG
POS,제공/NNG;하/XSV
NEG,제기/NNG
NEG,제기/NNG;되/XSV
NEG,제기/NNG;하/XSV
NEUT,제기/NNG;하/XSV;ㄴ/ETM
NEG,제대로/MAG
NEG,제대로/MAG;받/VV
NEG,제대로/MAG;받/VV;을/ETM
NEG,제대로/MAG;배우/VV
NEG,제대로/MAG;배우/VV;ㄹ/ETM
NEG,제대로/MAG;보/VV
NEG,제대로/MAG;보/VV;아/EC
POS,제대로/MAG;보이/VV
NEG,제대로/MAG;이해/NNG
NEG,제대로/MAG;이해/NNG;하/XSV
POS,제대로/MAG;정착/NNG
POS,제대로/MAG;정착/NNG;되/XSV
NEG,제도/NNG
NEG,제도/NNG;언론/NNG
NEG,제발/MAG
NEG,제발/MAG;로/JKB
POS,제수/NNG
POS,제수/NNG;용품/NNG
POS,제수/NNG;용품/NNG;싸/VA
POS,제시/NNG
NEG,제시/NNG;되/XSV
POS,제시/NNG;하/XSV
NEG,제아무리/MAG
NEG,제아무리/MAG;높/VA
NEG,제아무리/MAG;높/VA;은/ETM
POS,제안/NNG
POS,제안/NNG;하/XSV
NEG,제왕/NNG
NEG,제왕/NNG;처럼/JKB
NEG,제왕/NNG;처럼/JKB;자기/NP
NEG,제자리/NNG
NEG,제자리/NNG;를/JKO
NEG,제자리/NNG;를/JKO;맴돌/VV
POS,제재/NNG
POS,제재/NNG;를/JKO
POS,제재/NNG;를/JKO;풀/VV
NEUT,제조/NNG
NEUT,제조/NNG;하/XSV
POS,제치/VV
POS,제치/VV;어/EC
POS,제치/VV;어/EC;버리/VX
NEUT,제품/NNG
NEUT,제품/NNG;의/JKG
NEUT,제품/NNG;의/JKG;가치/NNG
POS,제품/NNG;이/JKS
POS,제품/NNG;이/JKS;나오/VV
NEG,제한/NNG
NEG,제한/NNG;이/JKS
NEG,제한/NNG;이/JKS;없/VA
NEG,조/NNB
POS,조각가/NNG
POS,조각가/NNG;들/XSN
POS,조각가/NNG;들/XSN;의/JKG
POS,조건/NNG
POS,조건/NNG;이/VCP
POS,조건/NNG;적/XSN
POS,조건/NNG;적/XSN;이/VCP
NEG,조금/MAG
NEG,조금/MAG;과장/NNG
NEG,조금/MAG;과장/NNG;되/XSV
NEUT,조금/MAG;더/MAG
NEUT,조금/MAG;더/MAG;비싸/VA
POS,조금/NNG
POS,조금/NNG;도/JX
POS,조금/NNG;도/JX;떨어지/VV
POS,조금/NNG;도/JX;무겁/VA
POS,조금/NNG;만/JX
POS,조금/NNG;만/JX;참/VV
None,조금/NNG;이/VCP
None,조금/NNG;이/VCP;라도/EC
POS,조류/NNG
POS,조리기/NNG
POS,조리기/NNG;보다/JKB
POS,조리기/NNG;보다/JKB;간편/XR
POS,조명/NNG
POS,조명/NNG;과/JC
POS,조명/NNG;과/JC;카메라/NNG
POS,조명/NNG;하/XSV
NEG,조선/NNP
NEG,조선/NNP;왕조/NNG
NEG,조성/NNG
NEG,조성/NNG;되/XSV
POS,조속/XR
POS,조속/XR;하/XSA
POS,조속/XR;하/XSA;ㄴ/ETM
POS,조언/NNG
POS,조언/NNG;을/JKO
POS,조언/NNG;을/JKO;내놓/VV
POS,조언/NNG;을/JKO;하/VV
POS,조언/NNG;이/VCP
POS,조언/NNG;하/XSV
POS,조절/NNG
NEG,조직/NNG
NEG,조직/NNG;적/XSN
NEG,조직/NNG;적/XSN;비리/NNG
NEG,조차/JX
NEG,조차/JX;느끼/VV
NEG,조차/JX;느끼/VV;지/EC
None,조차/JX;도/JX
NEG,조차/JX;않/VV
NEG,조차/JX;하/VV
NEG,조차/JX;하/VV;ㄹ/ETM
NEG,조치/NNG
NEG,조치/NNG;위반/NNG
POS,조화/NNG
POS,조화/NNG;롭/XSA
POS,조화/NNG;롭/XSA;게/EC
POS,존경/NNG
POS,존경/NNG;하/XSV
POS,존귀/NNG
POS,존재/NNG
POS,존재/NNG;이유/NNG
POS,존재/NNG;이유/NNG;이/VCP
POS,존재/NNG;하/XSV
POS,존재/NNG;하/XSV;ㄴ다는/ETM
POS,존중/NNG
POS,존중/NNG;하/XSV
NEG,졸/VV
NEG,졸속/NNG
POS,좀/MAG
POS,좀/MAG;내놓/VV
POS,좀/MAG;내놓/VV;으라고/EC
POS,좀/MAG;더/MAG
POS,좀/MAG;더/MAG;가까이/MAG
POS,좀/MAG;더/MAG;많/VA
POS,좀/MAG;더/MAG;상세/XR
POS,좀/MAG;들/VV
POS,좀/MAG;들/VV;지만/EC
NEG,좀체/MAG
NEG,좁/VA
NEG,좁/VA;은/ETM
NEG,좁/VA;은/ETM;문/NNG
NEUT,종교인/NNG
NEUT,종교인/NNG;이/JKC
NEUT,종교인/NNG;이/JKC;아니/VCN
POS,종류/NNG
POS,종류/NNG;가/JKS
POS,종류/NNG;가/JKS;많/VA
NEG,종용/NNG
NEG,종용/NNG;하/XSV
NEUT,종합/NNG
NEUT,종합/NNG;적/XSN
NEUT,종합/NNG;적/XSN;으로/JKB
POS,좋/VA
NEG,좋/VA;겠/EP
POS,좋/VA;습니까/EF
POS,좋/VA;아/EC
POS,좋/VA;아/EC;지/VX
POS,좋/VA;아/EC;하/VX
POS,좋/VA;아서/EC
POS,좋/VA;아서/EC;하/VX
POS,좋/VA;았/EP
POS,좋/VA;았/EP;어요/EF
POS,좋/VA;은/ETM
POS,좋/VA;은/ETM;물건/NNG
POS,좋/VA;은/ETM;자연/NNG
POS,좋/VA;은/ETM;책/NNG
POS,좋아하/VV
POS,좋아하/VV;는/ETM
POS,좋아하/VV;는/ETM;책/NNG
NEG,좌수/NNG
NEG,좌수/NNG;로/JKB
NEG,좌수/NNG;로/JKB;글씨/NNG
NEG,좌절감/NNG
NEUT,좌파/NNG
NEUT,좌파/NNG;성향/NNG
NEG,죄/NNG
NEG,죄/NNG;씌우/VV
NEG,죄/NNG;씌우/VV;었/EP
NEG,죄의식/NNG
NEG,죄의식/NNG;의/JKG
NEG,죄의식/NNG;의/JKG;문제/NNG
None,죠/EC
POS,죠/EF
POS,주/VV
POS,주/VV;고/EC
POS,주/VV;고/EC;또는/MAG
NEG,주/VV;는/ETM
POS,주/VV;는/ETM;것/NNB
NEG,주/VV;는/ETM;부모/NNG
NEG,주/VV;지/EC
NEG,주/VV;지/EC;않/VX
POS,주/VX
NEG,주/VX;고/EC
NEG,주/VX;고/EC;용서/NNG
NEG,주/VX;ㄴ/ETM
NEG,주/VX;ㄴ/ETM;사람/NNG
NEG,주/VX;ㄴ/ETM;적/NNB
POS,주/VX;는/ETM
POS,주/VX;는/ETM;버팀목/NNG
POS,주/VX;니/EC
NEG,주/VX;ㄹ/ETM
NEG,주/VX;ㄹ/ETM;수/NNB
POS,주/VX;며/EC
POS,주/VX;며/EC;반짝이/VV
NEG,주/VX;어서/EC
NEG,주/VX;어서/EC;는/JX
NEG,주/VX;지/EC
NEG,주/VX;지/EC;않/VX
POS,주간/NNG
POS,주간/NNG;순수익/NNG
POS,주간/NNG;순수익/NNG;은/JX
POS,주검/NNG
POS,주검/NNG;들/XSN
POS,주검/NNG;들/XSN;을/JKO
POS,주례/NNG
POS,주례/NNG;를/JKO
POS,주례/NNG;를/JKO;서/VV
NEG,주로/MAG
NEG,주로/MAG;호소/NNG
NEG,주로/MAG;호소/NNG;하/XSV
POS,주류/NNG
POS,주류/NNG;이/VCP
POS,주류/NNG;이/VCP;라고/EC
COMP,주목/NNG
COMP,주목/NNG;되/XSV
POS,주목/NNG;받/VV
NEG,주목/NNG;하/XSV
POS,주문/NNG
POS,주문/NNG;이/VCP
NEUT,주방/NNG
POS,주변/NNG
POS,주변/NNG;사람/NNG
POS,주변/NNG;사람/NNG;들/XSN
POS,주선/NNG
POS,주선/NNG;하/XSV
POS,주어지/VV
POS,주어지/VV;ㄴ/ETM
POS,주어지/VV;ㄴ/ETM;개념/NNG
NEG,주위/NNG
NEG,주위/NNG;사람/NNG
NEG,주위/NNG;사람/NNG;들/XSN
NEG,주일/NNB
NEG,주일/NNB;이나/JX
NEG,주일/NNB;이나/JX;지나/VV
NEG,주입/NNG
NEG,주입/NNG;하/XSV
POS,주장/NNG
POS,주장/NNG;도/JX
POS,주장/NNG;도/JX;덧붙이/VV
NEG,주장/NNG;만/JX
NEG,주장/NNG;만/JX;을/JKO
NEG,주장/NNG;이/JKS
NEG,주장/NNG;이/JKS;제시/NNG
POS,주장/NNG;이/VCP
POS,주장/NNG;하/XSV
POS,주장/NNG;하/XSV;아/EC
POS,주저/NNG
POS,주저/NNG;하/XSV
POS,주저/NNG;하/XSV;지/EC
POS,주전자/NNG
POS,주전자/NNG;들/XSN
POS,주전자/NNG;들/XSN;이/JKS
POS,주창/NNG
POS,주창/NNG;하/XSV
POS,주체/NNG
POS,주체/NNG;농법/NNG
POS,주체/NNG;농법/NNG;을/JKO
POS,주체/NNG;성/XSN
POS,주체/NNG;성/XSN;을/JKO
NEG,주체/NNG;의식/NNG
POS,주체/NNG;적/XSN
POS,주체/NNG;적/XSN;으로/JKB
NEG,죽/VV
NEG,죽/VV;게/EC
NEG,죽/VV;게/EC;만들/VV
NEG,죽/VV;어/EC
NEG,죽/VV;어/EC;있/VX
POS,죽/VV;은/ETM
POS,죽/VV;은/ETM;셰익스피어/NNP
NEG,죽음/NNG
NEG,죽음/NNG;과/JKB
NEG,죽음/NNG;과/JKB;같/VA
POS,준비/NNG
NEG,준비/NNG;없/VA
NEG,준비/NNG;없/VA;음/ETN
POS,준비/NNG;중/NNB
POS,준비/NNG;중/NNB;이/VCP
POS,준비/NNG;하/XSV
POS,준수/NNG
POS,준수/NNG;하/XSV
POS,준엄/XR
POS,준엄/XR;하/XSA
NEG,줄/NNB
NEG,줄/NNB;알/VV
NEG,줄/NNG
NEG,줄/NNG;이/JKS
NEG,줄/NNG;이/JKS;끊/VV
POS,줄/VV
POS,줄/VV;어/EC
POS,줄/VV;어/EC;들/VV
NEG,줄곧/MAG
NEG,줄곧/MAG;아름답/VA
NEG,줄곧/MAG;아름답/VA;다는/ETM
NEG,줄어들/VV
POS,줄이/VV
POS,줄이/VV;ㄹ/ETM
POS,줄이/VV;ㄹ/ETM;수/NNB
NEG,줏대/NNG
NEG,줏대/NNG;없/VV
POS,중/NNB
POS,중/NNB;소일/NNG
POS,중/NNB;소일/NNG;을/JKO
POS,중/NNB;이/VCP
POS,중고/NNG
POS,중고/NNG;등산/NNG
POS,중고/NNG;등산/NNG;용품/NNG
NEG,중국/NNG
NEG,중국/NNG;기업/NNG
NEG,중국/NNG;기업/NNG;들/XSN
NEG,중국/NNP
POS,중국/NNP;과/JKB
POS,중국/NNP;과/JKB;전통/NNG
NEG,중국/NNP;에/JKB
NEG,중국/NNP;에/JKB;개혁/NNG
NEG,중단/NNG
NEG,중단/NNG;시키/XSV
NEG,중단/NNG;하/XSV
NEG,중대/NNG
NEG,중대/NNG;하/XSA
NEG,중대/NNG;하/XSA;ㄴ/ETM
NEG,중독/NNG
NEG,중독/NNG;으로/JKB
NEUT,중론/NNG
POS,중심/NNG
POS,중심/NNG;에서/JKB
POS,중심/NNG;에서/JKB;벗어나/VV
POS,중앙/NNG
POS,중앙/NNG;집중/NNG
POS,중앙/NNG;집중/NNG;화/XSN
NEG,중얼거리/VV
NEG,중얼거리/VV;ㅁ/ETN
NEG,중얼거리/VV;ㅁ/ETN;에/JKB
POS,중요*/NNG
POS,중요*/NNG;성/XSN
POS,중요*/NNG;하/XSA
POS,중요*/NNG;하/XSA;ㄴ/ETM
POS,중요/NNG
POS,중요/NNG;하/XSA
POS,중요/XR
POS,중요/XR;하/XSA
POS,중요/XR;하/XSA;ㄴ/ETM
POS,중요/XR;하/XSA;ㅁ/ETN
POS,중점/NNG
POS,중점/NNG;적/XSN
POS,중점/NNG;적/XSN;으로/JKB
POS,중주단/NNG
POS,중주단/NNG;을/JKO
POS,중주단/NNG;을/JKO;만들/VV
NEG,중화/NNP
NEG,중화/NNP;민족/NNG
NEG,중화/NNP;민족/NNG;의/JKG
POS,쥐/VV
POS,쥐/VV;ㄹ/ETM
POS,쥐/VV;ㄹ/ETM;수/NNB
None,즉/MAG
NEG,즉각/MAG
NEG,즉각/MAG;중단/NNG
NEG,즉각/MAG;중단/NNG;하/XSV
POS,즐거움/NNG
POS,즐거움/NNG;을/JKO
POS,즐거움/NNG;을/JKO;자극/NNG
POS,즐겁/VA
POS,즐겁/VA;게/EC
POS,즐겁/VA;게/EC;만들/VV
POS,즐겁/VA;ㄴ/ETM
POS,즐겁/VA;ㄴ/ETM;잔치/NNG
POS,즐기/VV
POS,즐기/VV;ㄹ/ETM
POS,즐기/VV;ㄹ/ETM;수/NNB
POS,즐기/VV;어/EC
POS,즐기/VV;어/EC;하/VX
NEG,증가/NNG
POS,증명/NNG
POS,증명/NNG;하/XSV
POS,증명/NNG;하/XSV;아/EC
NEG,증상/NNG
NEG,증상/NNG;은/JX
NEUT,증언/NNG
NEG,증여세/NNG
NEG,증폭/NNG
NEG,증폭/NNG;시키/XSV
NEG,지/EC
COMP,지/EC;ㄴ/JX
COMP,지/EC;ㄴ/JX;않/VX
NEG,지/EC;는/JX
NEG,지/EC;는/JX;못하/VX
NEG,지/EC;는/JX;않/VX
NEG,지/EC;도/JX
NEG,지/EC;도/JX;못하/VX
POS,지/EC;말/VX
POS,지/EC;말/VX;아야/EC
NEG,지/EC;못하/VX
POS,지/EC;못하/VX;겠/EP
NEG,지/EC;못하/VX;고/EC
NEG,지/EC;못하/VX;ㄴ/ETM
NEG,지/EC;못하/VX;다고/EC
NEG,지/EC;못하/VX;다는/ETM
NEG,지/EC;못하/VX;도록/EC
POS,지/EC;못하/VX;ㄹ/ETM
NEG,지/EC;못하/VX;았/EP
NEG,지/EC;않/VX
NEG,지/EC;않/VX;겠/EP
POS,지/EC;않/VX;고/EC
POS,지/EC;않/VX;기/ETN
NEG,지/EC;않/VX;는/ETM
POS,지/EC;않/VX;는다/EF
POS,지/EC;않/VX;습니다/EF
NEG,지/EC;않/VX;아/EC
NEG,지/EC;않/VX;아요/EF
None,지/EC;않/VX;았/EP
POS,지/EC;않/VX;으면/EC
NEG,지/EC;않/VX;은/ETM
NEG,지/EC;않/VX;을/ETM
None,지/EC;않/VX;을까요/EF
NEG,지/EF
NEG,지/NNG
NEG,지/NNG;적/XSN
NEG,지/NNG;적/XSN;도둑/NNG
POS,지/NNG;적/XSN;이/VCP
NEG,지/NNG;적/XSN;재산/NNG
NEG,지/NP
NEG,지/NP;새끼/NNG
NEG,지/NP;새끼/NNG;젖/NNG
NEG,지/VV
POS,지/VX
NEG,지/VX;고/EC
None,지/VX;고/EC;싶/VX
POS,지/VX;ㄴ/ETM
NEG,지/VX;ㄴ/ETM;것/NNB
NEUT,지/VX;ㄴ/ETM;일/NNG
POS,지/VX;ㄴ/ETM;작가/NNG
POS,지/VX;ㄴ/ETM;평론가/NNG
POS,지/VX;ㄹ/ETM
POS,지/VX;ㄹ/ETM;수/NNB
POS,지/VX;면/EC
POS,지/VX;면/EC;어둠/NNG
POS,지/VX;었/EP
POS,지/VX;었/EP;다/EF
None,지/VX;지/EC
None,지/VX;지/EC;못하/VX
POS,지갑/NNG
POS,지갑/NNG;을/JKO
POS,지갑/NNG;을/JKO;털/VV
NEG,지겹/VA
NEG,지겹/VA;어요/EC
NEG,지구/NNG
NEG,지구/NNG;를/JKO
NEG,지구/NNG;를/JKO;세/NNB
NEG,지극히/MAG
NEG,지극히/MAG;근시안/NNG
NEG,지극히/MAG;근시안/NNG;적/XSN
NEG,지극히/MAG;어렵/VA
NEG,지금/MAG
NEG,지금/MAG;세계/NNG
NEG,지금/MAG;세계/NNG;는/JX
POS,지금/MAG;이용/NNG
POS,지금/MAG;이용/NNG;가치/NNG
NEG,지나/VV
POS,지나/VV;ㄴ/ETM
NEUT,지나/VV;ㄴ/ETM;해/NNG
NEG,지나/VV;았/EP
NEG,지나/VV;았/EP;습니다/EF
NEG,지나/VV;지/EC
NEG,지나/VV;지/EC;않/VX
NEG,지나치/VA
NEG,지나치/VA;게/EC
NEG,지나치/VA;게/EC;갇히/VV
NEG,지나치/VA;게/EC;무섭/VA
NEG,지나치/VA;게/EC;의식/NNG
NEG,지나치/VA;게/EC;이기/NNG
NEG,지난/XR
NEG,지난/XR;하/XSA
NEG,지난/XR;하/XSA;ㄴ가/EF
POS,지난번/NNG
POS,지난번/NNG;보다/JKB
POS,지난번/NNG;보다/JKB;마음/NNG
NEG,지내/VV
NEG,지내/VV;는/ETM
NEG,지내/VV;는/ETM;철이/NNP
POS,지니/VV
POS,지니/VV;게/EC
POS,지니/VV;게/EC;되/VV
POS,지르/VV
None,지만/EC
NEG,지만/EC;순례자/NNG
NEG,지만/EC;순례자/NNG;가/JKC
NEG,지만/EC;아무/NP
NEG,지만/EC;아무/NP;도/JX
POS,지만/EC;연극/NNG
POS,지만/EC;연극/NNG;이/JKS
POS,지만/EC;이/MM
POS,지만/EC;이/MM;상쾌/XR
NEUT,지만/EC;장주/NNG
NEUT,지만/EC;장주/NNG;이/VCP
POS,지만/EC;지나/VV
POS,지만/EC;지나/VV;ㄴ/ETM
POS,지망/NNG
POS,지망/NNG;하/XSV
NEG,지방/NNG
POS,지방/NNG;산/XSN
POS,지방/NNG;산/XSN;포도주/NNG
NEG,지방/NNG;을/JKO
NEG,지방/NNG;을/JKO;효율/NNG
NEG,지배/NNG
NEG,지배/NNG;를/JKO
NEG,지배/NNG;를/JKO;더욱/MAG
NEG,지속/NNG
NEG,지속/NNG;되/XSV
NEG,지속/NNG;되/XSV;고/EC
POS,지속/NNG;적/XSN
POS,지속/NNG;적/XSN;으로/JKB
NEG,지식/NNG
POS,지식/NNG;과/JC
POS,지식/NNG;과/JC;경험/NNG
NEG,지식/NNG;이/JKS
NEG,지식/NNG;이/JKS;모자라/VV
NEUT,지역/NNG
NEUT,지역/NNG;으로/JKB
NEUT,지역/NNG;으로/JKB;관광객/NNG
NEUT,지역/NNG;호텔/NNG
NEUT,지역/NNG;호텔/NNG;들/XSN
NEG,지요/EF
NEG,지우/VV
NEG,지우/VV;ㄹ/ETM
NEG,지우/VV;ㄹ/ETM;수/NNB
NEG,지원/NNG
NEG,지원/NNG;을/JKO
NEG,지원/NNG;을/JKO;종용/NNG
POS,지원/NNG;하/XSV
POS,지원/NNG;하/XSV;고/EC
POS,지원자/NNG
POS,지원자/NNG;늘/VV
POS,지원자/NNG;늘/VV;었/EP
POS,지위/NNG
POS,지위/NNG;를/JKO
POS,지위/NNG;를/JKO;고양/NNG
NEG,지적/NNG
NEG,지적/NNG;되/XSV
NEG,지적/NNG;이/JKS
NEG,지적/NNG;이/JKS;나오/VV
NEG,지적/NNG;이/VCP
NEG,지적/NNG;하/XSV
NEG,지적/NNG;하/XSV;지/EC
NEG,지점/NNG
NEG,지점/NNG;에/JKB
NEG,지점/NNG;에/JKB;있/VV
POS,지정/NNG
POS,지지/NNG
POS,지지/NNG;를/JKO
POS,지지/NNG;를/JKO;받/VV
POS,지지/NNG;서명/NNG
POS,지지/NNG;서명/NNG;에/JKB
POS,지진/NNG
NEG,지치/VV
POS,지키/VV
POS,지키/VV;ㄹ/ETM
POS,지키/VV;ㄹ/ETM;수/NNB
POS,지키/VV;어/EC
POS,지키/VV;어/EC;주/VX
NEG,지하철/NNG
NEG,지하철/NNG;미군/NNG
NEG,지하철/NNG;미군/NNG;성희롱/NNG
POS,지향/NNG
POS,지향/NNG;점/NNG
POS,지향/NNG;점/NNG;들/XSN
POS,지향/NNG;하/XSV
POS,지혜/NNG
POS,지휘자/NNG
POS,지휘자/NNG;상/NNG
POS,지휘자/NNG;상/NNG;을/JKO
POS,직결/NNG
POS,직결/NNG;되/XSV
NEG,직무/NNG
NEG,직무/NNG;유기/NNG
NEG,직무/NNG;유기/NNG;를/JKO
NEG,직전/NNG
POS,직접/MAG
POS,직접/MAG;보/VV
POS,직접/MAG;보/VV;기/ETN
POS,직접/MAG;체험/NNG
POS,직접/MAG;체험/NNG;하/XSV
NEG,직접/MAG;홍보/NNG
NEG,직접/NNG
NEG,직접/NNG;적/XSN
NEG,직접/NNG;적/XSN;이/VCP
POS,진귀/XR
POS,진귀/XR;하/XSA
POS,진귀/XR;하/XSA;ㄴ/ETM
NEG,진단/NNG
NEG,진단/NNG;받/VV
NEG,진단/NNG;받/VV;을/ETM
POS,진단/NNG;을/JKO
POS,진단/NNG;을/JKO;하/VV
POS,진면목/NNG
POS,진면목/NNG;을/JKO
POS,진면목/NNG;을/JKO;보이/VV
POS,진보/NNG
POS,진보/NNG;에/JKB
POS,진보/NNG;에/JKB;도움/NNG
POS,진보/NNG;적/XSN
POS,진수/NNG
POS,진수/NNG;를/JKO
POS,진수/NNG;를/JKO;맛보/VV
POS,진실/NNG
POS,진실/NNG;되/XSV
NEG,진실/NNG;의/JKG
NEG,진실/NNG;의/JKG;반대편/NNG
POS,진실/NNG;하/XSA
POS,진실/NNG;하/XSA;ㄴ/ETM
POS,진실/NNG;하/XSV
POS,진심/NNG
POS,진심/NNG;을/JKO
POS,진심/NNG;을/JKO;갖/VV
POS,진원지/NNG
POS,진원지/NNG;로/JKB
POS,진정/MAG
POS,진정/MAG;나/NP
POS,진정/MAG;나/NP;ㄴ/JX
NEG,진정/NNG
NEG,진정/NNG;을/JKO
NEG,진정/NNG;을/JKO;하/VV
POS,진지/XR
POS,진지/XR;하/XSA
POS,진지/XR;하/XSA;게/EC
POS,진출/NNG
POS,진출/NNG;본격/NNG
POS,진출/NNG;본격/NNG;추진/NNG
NEG,진통/NNG
NEG,진통/NNG;을/JKO
NEG,진통/NNG;을/JKO;겪/VV
POS,질/NNG
POS,질/NNG;을/JKO
POS,질/NNG;을/JKO;높이/VV
NEG,질/XSN
NEG,질/XSN;과/JC
NEG,질/XSN;과/JC;생물/NNG
NEG,질/XSN;은/JX
NEG,질/XSN;은/JX;사라지/VV
POS,질/XSN;하/XSV
NEUT,질문/NNG
NEUT,질문/NNG;들/XSN
POS,질병/NNG
POS,질병/NNG;을/JKO
POS,질병/NNG;을/JKO;치유/NNG
NEG,질주/NNG
NEG,질책/NNG
NEG,질책/NNG;을/JKO
NEG,질책/NNG;을/JKO;듣/VV
NEG,질타/NNG
NEG,질타/NNG;하/XSV
NEG,질투/NNG
NEG,질투/NNG;하/XSV
NEG,질환/NNG
NEUT,질환/NNG;과/JKB
NEUT,질환/NNG;과/JKB;관계/NNG
NEG,질환/NNG;많/VA
NEG,질환/NNG;을/JKO
NEG,질환/NNG;을/JKO;앓/VV
NEUT,질환/NNG;의/JKG
NEUT,질환/NNG;의/JKG;가능/NNG
NEG,집/NNG
NEG,집/NNG;도/JX
NEG,집/NNG;도/JX;갖/VV
NEG,집/NNG;말/NNG
NEG,집/NNG;말/NNG;이/VCP
POS,집/NNG;은/JX
POS,집/NNG;은/JX;궁전/NNG
POS,집/NNG;의/JKG
POS,집/NNG;의/JKG;아이/NNG
NEG,집/NNG;이/JKC
NEG,집/NNG;이/JKC;아니/VCN
POS,집/NNG;이/VCP
POS,집/NNG;이/VCP;다/EF
NEG,집/VV
NEG,집/VV;어/EC
NEG,집/VV;어/EC;내/VX
NEG,집단/NNG
POS,집단/NNG;대응/NNG
POS,집단/NNG;대응/NNG;하/XSV
POS,집단/NNG;이/VCP
POS,집단/NNG;이/VCP;면서/EC
NEG,집단/NNG;적/XSN
NEG,집단/NNG;적/XSN;으로/JKB
NEG,집단/NNG;적/XSN;히스테리/NNG
POS,집대성/NNG
POS,집대성/NNG;하/XSV
POS,집주인/NNG
POS,집주인/NNG;과/JC
POS,집주인/NNG;과/JC;그/MM
NEG,집중/NNG
NEG,집중/NNG;이/JKS
NEG,집중/NNG;이/JKS;안/MAG
POS,집중/NNG;화/XSN
POS,집중/NNG;화/XSN;경향/NNG
POS,집착/NNG
POS,집착/NNG;하/XSV
POS,집착/NNG;하/XSV;지/EC
NEG,짓/NNG
NEG,짓/NNG;이/VCP
NEG,징후/NNG
NEUT,짙/VA
NEUT,짙/VA;은/ETM
NEUT,짙/VA;은/ETM;안개/NNG
NEG,짜리/XSN
NEG,짜리/XSN;악기/NNG
NEG,짜리/XSN;악기/NNG;를/JKO
POS,짜이/VV
NEG,짝/NNG
NEG,짝/NNG;이/JKS
NEG,짝/NNG;이/JKS;없/VA
NEG,짧/VA
NEG,짧/VA;게/EC
NEG,짧/VA;게/EC;깎/VV
NEG,짧/VA;으면/EC
NEG,짧/VA;으면/EC;나오/VV
POS,째/XSN
POS,째/XSN;흥행/NNG
POS,째/XSN;흥행/NNG;선두/NNG
NEG,쪽/NNB
NEG,쪽/NNB;으로/JKB
NEG,쪽/NNB;으로/JKB;가/VV
NEG,쪽/NNG
NEG,쪽/NNG;만/JX
NEG,쪽/NNG;만/JX;활성/NNG
NEG,찢/VV
NEG,찢어지/VV
POS,차/VV
POS,차/VV;기/ETN
POS,차/VV;기/ETN;쉽/VA
POS,차갑/VA
POS,차갑/VA;어/EC
POS,차갑/VA;어/EC;보이/VV
NEG,차단/NNG
NEG,차단/NNG;되/XSV
NEG,차단/NNG;되/XSV;고/EC
None,차마/MAG
NEG,차별/NNG
POS,차별/NNG;폐지/NNG
POS,차세대/NNG
NEG,차이/NNG
NEG,차이/NNG;가/JKS
NEG,차이/NNG;가/JKS;나/VV
POS,차지/NNG
POS,차지/NNG;하/XSV
POS,차질/NNG
POS,차질/NNG;없이/MAG
NEG,착각/NNG
NEG,착각/NNG;하/XSV
NEG,착각/NNG;하/XSV;게/EC
POS,착실/XR
POS,착실/XR;하/XSA
POS,착실/XR;하/XSA;ㄴ/ETM
NEG,착잡/XR
NEG,착잡/XR;하/XSA
NEG,착잡/XR;하/XSA;ㄴ/ETM
POS,착하/VA
POS,착하/VA;게/EC
POS,착하/VA;게/EC;살/VV
NEG,찬성/NNG
NEG,찬성/NNG;은/JX
NEG,찬성/NNG;은/JX;하/VV
POS,찬양/NNG
POS,찬찬히/MAG
POS,찬찬히/MAG;뜯어보/VV
POS,찬찬히/MAG;뜯어보/VV;ㄹ/ETM
POS,참*/VV
POS,참*/VV;고*/EC
POS,참*/VV;고*/EC;견디/VV
POS,참/MAG
POS,참/MAG;재미있/VA
NEG,참/NNG
POS,참/NNG;되/XSA
POS,참/NNG;되/XSA;게/EC
NEG,참/NNG;마다/JX
NEG,참/NNG;마다/JX;돌아앉/VV
POS,참/VV
POS,참/VV;고/EC
POS,참/VV;고/EC;견디/VV
NEG,참가/NNG
NEG,참가/NNG;인원/NNG
NEG,참가/NNG;인원/NNG;이/JKS
NEG,참담/NNG
NEG,참담/NNG;하/XSA
NEG,참변/NNG
POS,참여/NNG
POS,참여/NNG;는/JX
